"species","genetic_diversity","sd","seq_count","variation"
"Arnoglossus waitei",0.0310704859493867,0.032564310241085,5,1.04807856221276
"Arothron hispidus",0.00642768256086164,0.00783089506730335,46,1.21830768603694
"Arothron immaculatus",0.00847758928355802,0.00702882587781571,15,0.829106676758671
"Arothron manilensis",0.00557171514885873,0.0037390564620064,11,0.671078180077509
"Arothron mappa",0.00217007762879323,0.00125585890330709,5,0.578716119019884
"Arothron meleagris",0.0143922961868483,0.0270448767460751,11,1.87912174645132
"Arothron nigropunctatus",0.0030647764200632,0.00290243855927376,19,0.947031091819059
"Arothron reticularis",0.00459401709401709,0.0041228797205891,5,0.89744544615614
"Arothron stellatus",0.0139493515179764,0.0222179450880739,21,1.59275827693079
"Aseraggodes melanostictus",0.00278104319052595,0.000920530478370213,4,0.331001863439641
"Asperoteuthis lui",0.00640679991686526,0.00455011888618364,6,0.710201496101964
"Aspidontus taeniatus",0.00463835569629724,0.00294216176401664,14,0.634311371671075
"Asterorhombus intermedius",0.00161186331399097,0.00227951895933768,4,1.4142135623731
"Asterropteryx ensifera",0.0151048951048951,0.0127945658179614,9,0.847047644429849
"Asterropteryx semipunctata",0.0545809715878833,0.029246934764914,39,0.535844890885135
"Astrapogon alutus",0.00640631769664028,0.00180163341278474,4,0.281227609696845
"Astrapogon puncticulatus",0.00437502450572307,0.00325091681230147,40,0.743062537832388
"Astrapogon stellatus",0.00342599930243037,0.00254508793207649,11,0.742874620631426
"Astronesthes boulengeri",0.00680484283224498,0.0065227828062242,10,0.958550104245725
"Astroscopus guttatus",0.000800336765080371,0.000877099217352573,4,1.09591269028419
"Asymbolus analis",0.00406726248972621,0.00293455381456545,8,0.721505883128528
"Asymbolus rubiginosus",0.00257907072161073,0.00295764710996101,6,1.14678790510787
"Ateleopus japonicus",0.00147457707546658,0.00193069072155551,15,1.30931828093463
"Atelomycterus baliensis",0.00156541724002041,0.00099292543085278,4,0.634288038657241
"Atelomycterus fasciatus",0.014855061436988,0.0107589531936274,5,0.724261776988577
"Atelomycterus marmoratus",0.00505024021232367,0.00274530073010678,20,0.543598049733884
"Atelomycterus marnkalha",0.000851714216669574,0.000942992824076899,4,1.1071704635438
"Atherinomorus stipes",0.00554112119843499,0.00625378192958164,16,1.12861309212077
"Atherinops affinis",0.0084686313479994,0.0205238592832294,21,2.42351549380855
"Atherinopsis californiensis",0.0136349447927464,0.0279348690579954,11,2.04877023578829
"Atlantoraja castelnaui",0.00287808299950792,0.00239486078742972,10,0.832102753061388
"Atlantoraja cyclophora",0.0524309274156678,0.0425098157882613,6,0.810777491140814
"Atractoscion aequidens",0.0236682182118654,0.0177318706203488,25,0.749184854627521
"Atractoscion nobilis",0.00411369645641145,0.00372590918654861,10,0.905732648489792
"Atrobucca nibe",0.0296123277917566,0.025513303167039,33,0.86157708865229
"Atropus atropos",0.0208053285616046,0.0223960247654591,35,1.07645619241938
"Atrosalarias fuscus",0.0386519680247923,0.0198844590826962,5,0.514448813316358
"Atule mate",0.0113422663159011,0.0141023116538307,126,1.24334160925671
"Auchenionchus microcirrhis",0.00306748466257669,0.00153374233128834,4,0.5
"Aulacocephalus temminckii",0.00154163195233407,0.000976019276599116,4,0.633107840766664
"Aulopus filamentosus",0.0170114928452692,0.0106603348465898,5,0.626654870536799
"Aulorhynchus flavidus",0.00151801902742588,0.000934750143982882,5,0.615769715066053
"Aulostomus chinensis",0.00286286864838514,0.00288137485989188,22,1.00646421955725
"Aulotrachichthys prosthemius",0.00299190895349871,0.00207058781321788,6,0.692062440869584
"Australostichopus mollis",0.0115554969740102,0.00728297342110015,9,0.630260510428977
"Austroglossus pectoralis",0.0100476521517825,0.00891126792031992,7,0.88690052021148
"Auxis rochei",0.00987789288160155,0.00742570362966964,149,0.751749762694903
"Auxis thazard",0.0114323478860393,0.0151919925507442,80,1.32886023957476
"Avocettina infans",0.0518312132010509,0.0424096313798325,9,0.818225713053011
"Awaous aeneofuscus",0.0066889472712188,0.00292241145469085,8,0.436901553592058
"Awaous grammepomus",0.0163946379064028,0.027437168559839,16,1.67354526013189
"Axoclinus nigricaudus",0.00254748877788136,0.00128818529686005,6,0.505668683624735
"Axoclinus storeyae",0.00547207813092991,0.00333237135880815,6,0.608977298765624
"Bagre marinus",0.0154353908322635,0.0133222924648125,11,0.863100430017347
"Bairdiella chrysoura",0.00172047648004589,0.00127895233933902,19,0.743371010398764
"Bairdiella ronchus",0.0145461151247212,0.0113950559863157,15,0.783374522242695
"Bajacalifornia megalops",0.00766126085808633,0.00238314805530854,4,0.311064731961603
"Balaena mysticetus",0.00193663098429059,0.0015247250325109,11,0.78730798220159
"Balaenoptera acutorostrata",0.00128949065119278,0.00182361516747014,4,1.4142135623731
"Balaenoptera edeni",0.00628362456642428,0.00836606426280842,10,1.33140740258598
"Balaenoptera musculus",0.00276342337314074,0.00156277468953598,5,0.565521267832306
"Balaenoptera omurai",0.000763334846372047,0.000950228982887949,7,1.24483899484501
"Balaenoptera physalus",0.00657721278036632,0.00427383083424924,58,0.649793609689362
"Balistes capriscus",0.00536092283216668,0.00345674373113095,35,0.644803859214266
"Balistes polylepis",0.00654260953620721,0.00522248019480242,27,0.798225870870161
"Balistes vetula",0.00533398356403476,0.00521224300529613,14,0.977176427846631
"Barathronus maculatus",0.00118127919511319,0.000917077016236219,4,0.776342307584912
"Barbantus curvifrons",0.00658503133187145,0.00355475964560774,6,0.539824256932956
"Barbourisia rufa",0.00697442755362312,0.00296402463621668,8,0.424984647618413
"Bassanago bulbiceps",0.00943957804438656,0.00795646505886058,12,0.842883550668035
"Bassanago hirsutus",0.0108419012436428,0.00858955654203774,6,0.792255560072942
"Bathophilus longipinnis",0.0135267562419273,0.00727551902850595,4,0.537861324502535
"Bathophilus pawneei",0.00912786085219497,0.00541504935449997,7,0.593244073522201
"Bathycongrus odontostomus",0.00814846918059658,0.00985118144492779,9,1.20896099949494
"Bathycongrus wallacei",0.0239427484725057,0.0213082322025563,14,0.889966004822935
"Bathydraco joannae",0.00268132229594148,0.00143042100063891,6,0.53347596549808
"Bathygobius andrei",0.00108978679301758,0.00084930204890464,4,0.779328630468126
"Bathygobius antilliensis",0.00496187051838999,0.003131486290736,25,0.631110037863723
"Bathygobius coalitus",0.00850695064131671,0.00478044390962647,16,0.561945650232026
"Bathygobius cocosensis",0.041884026592606,0.0283697801429081,23,0.67734127902393
"Bathygobius cotticeps",0.00133760176506213,0.00101086725027199,7,0.755731097756914
"Bathygobius curacao",0.00475674267441046,0.00473622533804527,29,0.995686683562772
"Bathygobius geminatus",0.0099054112687349,0.00636978008797522,38,0.643060637782963
"Bathygobius lacertus",0.00652462436560684,0.00380150019154792,43,0.582638934984014
"Bathygobius laddi",0.00140662693344686,0.00112818816145551,5,0.802052153722772
"Bathygobius lineatus",0.00527355260180982,0.00341203506249741,4,0.647008823108438
"Bathygobius mystacium",0.00144695379535332,0.00151596429761034,16,1.0476936461127
"Bathygobius ramosus",0.00330600160042678,0.00257199356151194,4,0.777977107204035
"Bathygobius soporator",0.0131184706290862,0.0130503068681567,112,0.994803985704064
"Bathylagichthys greyae",0.00728678877361663,0.00314464262534089,8,0.431553970210682
"Bathylagichthys problematicus",0.00700684945993499,0.0033236677398311,8,0.474345532729904
"Bathymaster derjugini",0.00625464199770468,0.00343839293046724,10,0.549734570216658
"Bathymodiolus brevior",0.00681425119992685,0.00569585293318509,5,0.835873636892963
"Bathymodiolus manusensis",0.017233796657843,0.0293322263003169,12,1.70201766231052
"Bathymodiolus marisindicus",0.00955183957927739,0.00479321783737259,33,0.501810965059696
"Bathymodiolus septemdierum",0.0118588200180898,0.0070085435334874,93,0.590998389620248
"Bathyplotes bongraini",0.00521822243439245,0.00313271544288463,11,0.600341492198075
"Bathypterois atricolor",0.00448262191951752,0.00234151191514497,8,0.522353202475079
"Bathypterois dubius",0.00743012124961587,0.00496235965099655,8,0.667870615335261
"Bathypterois grallator",0.0208941159713283,0.0155800929667649,4,0.74566892364073
"Bathypterois guentheri",0.00212241031678372,0.00172862275488045,6,0.814462095859008
"Bathypterois phenax",0.00797506537281613,0.00442393641986466,4,0.554721022719653
"Bathypterois ventralis",0.0078561433272505,0.012698528051695,14,1.61638192211282
"Bathyraja abyssicola",0.00098836229301624,0.00108440665708499,4,1.09717526128566
"Bathyraja albomaculata",0.000622799673543323,0.000804284584714406,6,1.29140174422146
"Bathyraja brachyurops",0.00329204594889056,0.0025432587510183,8,0.772546553268916
"Bathyraja eatonii",0.0146871008939974,0.00996659668716561,5,0.678595235308754
"Bathyraja interrupta",0.00704809374997389,0.00511889810422396,19,0.726281216710961
"Bathyraja lindbergi",0.00490174398338849,0.00253254730307951,5,0.516662500461479
"Bathyraja maccaini",0.00619652929587348,0.0036905013323028,7,0.595575548196061
"Bathyraja macloviana",0.00363073693238733,0.00191251197904867,4,0.526755866553826
"Bathyraja maculata",0.00322250395194981,0.00255924618443792,7,0.794179378085609
"Bathyraja magellanica",0.00230179148643427,0.00160882835350953,4,0.698946174313028
"Bathyraja mariposa",0.00344230237833486,0.00209227680021729,4,0.60781319310751
"Bathyraja meridionalis",0.00217391304347826,0.000793800807978502,5,0.365148371670111
"Bathyraja multispinis",0.000499662291518328,0.000811571139613699,6,1.62423931801531
"Bathyraja murrayi",0.00638990500515235,0.00766543647211624,10,1.19961665563657
"Bathyraja parmifera",0.00367150435663471,0.00234341176258528,17,0.638270184359318
"Bathyraja richardsoni",0.0106267896836858,0.00985585899721955,6,0.927454037445593
"Bathyraja scaphiops",0.00124084470834591,0.00104627693446312,7,0.843197321490654
"Bathyraja smirnovi",0.0032849323872854,0.00177524330683598,14,0.540420044475558
"Bathyraja spinicauda",0.00351427415302811,0.00440495987917074,44,1.25344799163582
"Bathyraja taranetzi",0.0105489443956088,0.0161395074659169,10,1.52996421828095
"Bathyraja violacea",0.0199337877015877,0.0168114714496596,6,0.843365631325583
"Bathysauroides gigas",0.00562462224319969,0.00237171730067461,4,0.421666949019035
"Bathysauropsis gracilis",0.00315644458426451,0.00234260898164974,10,0.742166991724835
"Bathysaurus ferox",0.00366231146000135,0.00234029785931,20,0.639022072499846
"Bathysolea profundicola",0.00918269379340534,0.00901091853000497,4,0.98129358690761
"Bathyteuthis abyssicola",0.0458285049988916,0.0297429728911485,7,0.649005960195906
"Bathytoshia brevicaudata",0.00143604922825025,0.00124123998017682,5,0.864343614243088
"Bathytoshia lata",0.00474931750457992,0.0022697554237028,5,0.477911915030738
"Bathytroctes microlepis",0.00511247443762781,0.00234283010989562,4,0.458257569495584
"Bathytyphlops marionae",0.00385546609411344,0.00209520955567437,4,0.543438719088557
"Bathyuroconger parvibranchialis",0.0238563369757561,0.019017799054279,4,0.797180182087708
"Bathyuroconger vicinus",0.052491352791214,0.0332417134214985,11,0.633279800460058
"Bellator gymnostethus",0.00309440929284382,0.00126200061271884,5,0.407832478928163
"Bellator loxias",0.00154496092723298,0.000970179505072256,4,0.627963780812142
"Bellator militaris",0.00551252529075505,0.00307319735575709,9,0.557493561237913
"Belone belone",0.0222907452030205,0.0181833397031966,12,0.815734940110152
"Benthalbella dentata",0.00972466364421591,0.00591489483291569,17,0.60823644388295
"Benthalbella infans",0.0501685304699381,0.0688934732263487,4,1.37324080615897
"Benthodesmus tenuis",0.0441890290572959,0.0385177525807767,8,0.871658721689364
"Benthosema fibulatum",0.049951111783359,0.0426562939150909,10,0.853960850763319
"Benthosema glaciale",0.00703034525481836,0.00379235942543062,29,0.53942719567456
"Benthosema panamense",0.00426112381895292,0.00222322131439492,7,0.521745297450949
"Benthosema pterotum",0.0443296449630719,0.0287797217578547,12,0.649220668963831
"Benthosema suborbitale",0.00417031952926905,0.00296878760435436,4,0.711884924768514
"Beringraja pulchra",0.00405702563345875,0.0020119699259745,15,0.495922409112122
"Berryteuthis magister",0.0161572986169185,0.0139638107138962,8,0.864241668423117
"Beryx decadactylus",0.0183372203826266,0.0274539048908618,18,1.49716829039546
"Beryx mollis",0.00557651539303578,0.00316929736713904,26,0.568329349739986
"Beryx splendens",0.00590109760926513,0.00380574854942092,20,0.644922148626321
"Birgus latro",0.00743775386913197,0.00336016364514066,115,0.45177128798063
"Blastomussa merleti",0.00170068027210884,0.00186300189627608,4,1.09544511501033
"Blastomussa wellsi",0.0196623381165972,0.0205925170072974,5,1.04730764394266
"Blenniella caudolineata",0.0143419413297089,0.0111176213275931,4,0.775182457660964
"Blenniella gibbifrons",0.0120123584883103,0.0126669295553251,12,1.05449146956876
"Blenniella paula",0.00338087912676595,0.00392527529100844,7,1.16102207261199
"Blenniella periophthalmus",0.012696552536118,0.0079064968301218,9,0.62272784739244
"Blennius ocellaris",0.00489955604445819,0.00437172148562372,17,0.892268900683052
"Bodianus anthioides",0.0149915267040086,0.0136838180666762,8,0.912770149221512
"Bodianus axillaris",0.010244418572315,0.00653343632030766,14,0.637755698304237
"Bodianus bilunulatus",0.00367157483496034,0.00187929549692445,11,0.511849977570934
"Bodianus bimaculatus",0.0545322605932012,0.0347896580869469,6,0.637964714987156
"Bodianus busellatus",0.00434298793479187,0.00270169807633405,5,0.622082795738533
"Bodianus diana",0.0209049547845876,0.0221577987865482,14,1.05993048130792
"Bodianus diplotaenia",0.00121522422754757,0.00160389411755955,9,1.3198338884309
"Bodianus flavifrons",0.00265942909916787,0.00158397804200132,6,0.595608298975501
"Bodianus izuensis",0.00281723195157527,0.00180682567727079,7,0.6413478578718
"Bodianus mesothorax",0.00623283284218603,0.00497814207611507,10,0.798696548128361
"Bodianus neilli",0.00330177431417392,0.00255763834017543,4,0.774625427666559
"Bodianus perditio",0.0161111192234153,0.01780180390882,16,1.10493899659978
"Bodianus rufus",0.00245762606034046,0.00165842395891139,19,0.674807280763309
"Bohadschia argus",0.00366226135932506,0.00343279865985596,17,0.937343985872327
"Bohadschia atra",0.0160173233472345,0.00950229909337599,5,0.593251374613515
"Bohadschia koellikeri",0.00963416156161753,0.00569924194951679,5,0.591565951335355
"Bohadschia marmorata",0.00666081181475895,0.004376568460728,20,0.657062319495417
"Bohadschia paradoxa",0.00948034838114799,0.00472713200814294,5,0.498624292915545
"Bohadschia subrubra",0.0171220861333534,0.0106077873713114,4,0.619538255367594
"Bohadschia vitiensis",0.0202928554406922,0.0213637822667451,24,1.05277358965981
"Boleophthalmus boddarti",0.0112962157921185,0.00801783393929316,43,0.709780521799817
"Boleophthalmus dussumieri",0.0365755695453609,0.0349666449409876,9,0.95601094871871
"Bolinichthys photothorax",0.00479206604345503,0.00204467067444948,11,0.426678317015701
"Bolinichthys supralateralis",0.00526556036990086,0.00276383373193376,21,0.5248888129234
"Bonapartia pedaliota",0.0125161607896153,0.0205173743017177,9,1.6392705915652
"Boops boops",0.00720483725287222,0.0172540236063506,51,2.39478325474628
"Boopsoidea inornata",0.00470074842530227,0.00411975976726502,4,0.876405073092187
"Borostomias antarcticus",0.0116492331411074,0.00628568319316855,22,0.539579139418873
"Borostomias mononema",0.00438773905031574,0.00228378256075181,5,0.520491883077566
"Bothus lunatus",0.00219487777788406,0.00114435692583772,10,0.52137615012938
"Bothus mancus",0.00231765254648302,0.00211489855223753,5,0.912517519266133
"Bothus ocellatus",0.0138246441097508,0.00941089263608973,20,0.680733085161449
"Bothus pantherinus",0.00746100300881685,0.00785330111762988,26,1.05257980841844
"Bothus podas",0.00270523829803857,0.00294298363298639,12,1.08788332440813
"Brachaelurus colcloughi",0.00143212207015888,0.00212784281542277,6,1.48579709771997
"Brachaluteres jacksonianus",0.0400577511264966,0.0325545241290036,5,0.812689759497509
"Brachionichthys australis",0.00489296636085627,0.00236879715364368,5,0.484122918275927
"Brachionichthys hirsutus",0.0010201485186382,0.000883475308545436,4,0.866026164234195
"Brachirus orientalis",0.00113878214194881,0.00116167532279745,14,1.02010321378018
"Brachyistius frenatus",0.00123821946653665,0.000976522693489753,5,0.788650735899934
